age,income,credit_score,loan_amount,debt_ratio,gender,employment_years,default
64,51572,691,26293,0.11,Male,19,0
32,57751,608,25740,0.93,Male,10,0
59,57322,678,11945,0.38,Female,12,0
46,83685,690,18430,0.57,Male,1,0
33,40822,768,23635,0.52,Male,28,0
28,60887,633,18519,0.62,Female,6,0
48,49559,702,32617,0.9,Male,28,0
50,55514,618,23056,0.88,Female,2,1
29,54873,757,13094,0.98,Male,12,0
59,61080,741,13889,0.58,Male,5,0
51,80203,620,12266,0.93,Male,8,0
41,88530,767,14405,0.53,Male,22,0
67,69848,733,20172,0.14,Male,19,0
54,45313,743,18115,0.23,Female,1,1
51,57380,758,16243,0.4,Female,11,0
45,63909,736,24654,0.75,Male,14,0
32,53896,663,22743,0.17,Male,29,0
21,55843,755,7363,0.43,Female,22,0
42,58932,635,9807,0.98,Male,23,0
60,71583,641,12124,0.81,Male,15,1
57,67952,657,13537,0.61,Female,2,0
67,50847,696,14887,0.16,Male,26,0
21,68892,634,16773,0.11,Male,13,0
21,85865,620,22851,0.19,Female,22,1
62,37305,634,11008,0.39,Male,0,0
62,53440,661,13883,0.65,Male,15,0
41,52299,683,7329,0.28,Male,26,0
35,61198,641,12629,0.15,Female,23,0
37,32641,619,18337,0.18,Female,22,1
42,80416,699,12823,0.48,Male,5,0
58,60701,770,11745,0.8,Female,26,0
55,64472,659,15900,0.84,Male,14,0
65,62734,724,21888,0.36,Female,14,0
36,52252,680,12655,0.7,Male,2,0
28,70479,711,28174,0.45,Male,3,0
67,60078,720,13229,0.98,Female,23,0
37,28730,680,16668,0.46,Male,16,0
37,58377,630,29262,0.46,Male,12,0
46,55836,618,24595,0.55,Male,1,0
33,70451,737,18888,0.12,Female,29,0
37,100521,711,22971,0.48,Female,0,0
58,65665,728,9862,0.85,Male,19,0
37,91796,713,34451,0.65,Female,5,0
68,49706,733,10281,0.97,Male,4,0
34,50668,691,21667,0.39,Male,28,1
65,56303,604,28984,0.25,Male,5,1
26,66377,694,22104,0.78,Male,17,1
55,50390,769,19588,0.14,Male,20,0
66,35822,697,29004,0.24,Male,0,0
34,60345,618,24962,0.56,Female,12,1
67,42855,716,16104,0.78,Female,5,1
28,76737,788,32339,0.64,Male,19,0
35,69658,652,14044,1.0,Female,28,0
47,48607,696,33003,0.69,Female,11,0
33,66836,703,24745,0.75,Male,28,0
69,51777,690,16851,0.99,Male,9,0
51,59217,719,11831,0.63,Male,24,1
55,59374,659,21279,0.74,Male,27,1
26,54965,711,15059,0.37,Male,28,0
25,72460,738,20862,0.58,Male,18,0
42,43212,668,26108,0.92,Female,2,0
69,68054,720,27071,0.87,Female,14,0
43,64567,661,31109,0.38,Female,24,0
45,38931,611,11799,0.42,Female,13,0
54,48083,611,21930,0.86,Male,3,0
46,43591,703,8687,0.36,Male,6,0
67,54503,586,20031,0.9,Female,9,0
25,60726,684,7568,0.8,Male,13,0
46,46074,640,36947,0.24,Male,1,1
40,74536,570,30358,0.75,Male,0,1
26,75866,714,7665,0.85,Male,25,1
26,78516,609,14978,0.23,Male,15,0
38,19229,795,25786,0.51,Male,15,1
24,89222,761,21873,0.88,Female,12,0
37,62490,676,20153,0.28,Female,29,0
34,60709,579,22012,0.5,Female,0,0
34,58471,694,26824,0.65,Male,5,1
33,40181,771,36079,0.19,Female,3,0
27,65396,733,10938,0.29,Male,1,0
64,84179,736,18361,0.52,Female,28,0
35,62310,757,5609,0.44,Female,6,0
39,43273,617,19588,0.39,Female,23,0
63,37120,734,33131,0.12,Female,29,0
67,55589,777,23788,0.94,Female,13,0
64,48839,649,26174,0.88,Female,22,0
55,70538,659,21451,0.45,Female,25,0
37,80556,757,14255,0.26,Male,24,0
55,67044,749,7721,0.16,Male,0,0
39,58723,636,31608,0.21,Male,9,0
40,58012,615,16420,0.64,Male,5,0
56,61066,674,18548,0.76,Male,7,1
55,42600,606,4304,0.24,Female,8,0
52,69033,637,14827,0.2,Female,10,0
68,43787,645,21055,0.72,Male,23,0
64,76742,736,22732,0.57,Female,5,0
60,54551,749,32867,0.43,Male,7,1
44,72462,736,17981,0.75,Male,23,1
37,37900,638,19146,0.51,Male,15,0
27,72356,675,32173,0.52,Female,16,0
63,80437,657,29388,0.11,Male,23,0
21,40776,690,8737,0.38,Female,6,0
55,58297,717,31587,0.1,Male,7,0
52,65023,656,7161,0.93,Male,7,0
56,65758,629,23764,0.36,Female,27,0
33,54906,758,26018,0.26,Female,25,0
26,52262,733,21498,0.18,Female,29,0
34,63798,696,16995,0.14,Male,26,0
57,65288,626,16419,0.9,Male,9,1
68,50588,723,218,0.25,Female,21,0
35,47624,671,21211,0.66,Female,8,0
67,78170,568,20259,0.69,Female,18,1
24,61615,653,32042,0.39,Male,9,0
60,25924,702,17823,0.85,Female,16,1
36,78262,669,15787,0.29,Female,29,0
48,51042,705,15898,0.16,Male,8,1
36,61001,703,13285,0.16,Female,13,0
24,65622,625,16359,0.37,Male,25,0
65,37744,714,11756,0.52,Female,29,0
46,55667,718,24908,0.67,Male,25,0
48,79763,678,23191,0.76,Male,1,0
52,76340,680,8367,0.26,Male,2,0
65,55644,680,20756,0.72,Male,26,0
22,70737,755,28912,0.26,Male,19,0
51,72712,699,28461,1.0,Female,23,1
23,71947,686,11683,0.96,Female,26,0
28,42809,703,30660,0.19,Female,8,0
44,84617,702,15764,0.69,Male,18,0
35,53042,675,20171,0.91,Female,17,0
63,61640,613,17185,0.17,Female,17,0
51,54730,685,10374,0.21,Male,10,0
29,63446,709,13761,0.41,Female,8,0
59,47036,694,29959,0.19,Female,11,0
65,56623,655,30177,0.9,Male,7,0
22,62741,670,25446,0.89,Female,17,0
28,78369,729,18197,0.95,Male,28,0
27,76558,595,34409,0.28,Male,7,0
64,77318,642,27906,0.14,Male,3,0
59,73029,686,19063,0.5,Male,5,1
62,87700,731,4364,0.89,Male,20,0
36,55647,770,26890,0.67,Female,15,0
55,57633,724,29932,1.0,Male,20,0
50,57015,650,23429,0.92,Female,12,0
30,59083,591,4718,0.45,Male,25,0
58,38456,773,21585,0.14,Female,15,0
38,63971,637,37408,0.1,Male,25,0
25,67440,687,18771,0.68,Male,22,0
49,56138,674,35709,0.92,Male,23,1
59,33639,676,25617,0.5,Male,20,1
54,60321,621,20378,0.89,Male,28,1
63,40579,769,31223,0.61,Male,19,0
65,66409,636,15135,0.19,Female,17,0
43,61789,687,10108,0.82,Male,20,0
25,63260,657,10274,0.54,Male,7,1
50,44084,710,21660,0.15,Female,0,0
26,78923,669,23566,0.83,Male,5,0
66,62553,664,14542,0.78,Female,17,0
64,46286,734,29756,0.51,Male,1,1
24,68694,663,20706,0.12,Male,7,0
49,61466,750,26635,0.41,Male,5,0
43,87553,618,14547,0.49,Female,5,0
26,51706,667,18544,0.25,Female,21,0
52,41286,637,5876,0.24,Male,24,0
62,64340,681,17751,0.25,Male,13,0
38,75183,611,21804,0.43,Male,28,0
35,94844,710,15515,0.84,Male,2,0
60,111279,715,19514,0.78,Female,17,0
52,36719,755,21912,0.11,Male,29,0
29,57971,722,15721,0.11,Male,4,0
57,41336,721,17884,0.17,Male,21,1
30,56289,714,14151,0.52,Female,24,0
40,97158,669,12469,0.9,Female,15,0
26,47704,760,29835,0.26,Female,24,0
68,59670,707,8559,0.53,Male,17,0
23,51287,803,26831,0.14,Male,8,0
62,44950,767,9084,0.12,Female,24,0
31,86891,697,32091,0.11,Male,28,1
63,36911,699,24602,0.76,Female,21,0
37,58762,721,17010,0.12,Female,0,0
52,61319,759,27551,0.35,Female,10,0
24,59504,603,28697,0.68,Male,7,0
24,55264,745,24631,0.66,Female,7,0
37,84215,698,23791,0.15,Male,23,0
61,28321,734,21790,0.33,Male,12,0
39,66546,644,31333,0.68,Male,28,0
25,67214,641,19801,0.45,Female,7,1
52,64304,696,20960,0.52,Male,15,0
42,47537,728,26898,0.29,Male,25,0
26,78075,618,17453,0.13,Female,20,1
55,77324,660,28800,0.41,Male,17,0
42,47008,620,27135,0.71,Female,8,0
21,42031,700,42767,0.79,Female,11,0
40,39133,779,19013,0.63,Male,26,0
42,63381,663,24787,0.45,Male,21,0
68,60701,719,23735,0.62,Male,2,0
31,54583,686,26481,0.73,Male,0,0
33,91219,698,19432,0.78,Female,27,0
62,53083,650,23717,0.19,Female,20,0
23,62812,712,21162,0.82,Female,19,0
29,57085,669,26880,0.16,Female,28,0
32,89446,769,4627,0.88,Male,28,1
43,30154,654,18091,0.45,Female,28,0
34,55351,728,36970,0.59,Female,19,0
53,69213,778,32326,0.36,Male,8,0
38,56664,739,22426,0.48,Male,28,0
69,40435,634,24737,0.86,Female,21,0
61,62648,630,24158,0.37,Female,7,0
29,35680,702,25045,0.61,Female,24,0
43,70053,683,12987,0.68,Female,12,0
30,53801,705,14676,0.23,Male,16,1
39,51277,739,14793,0.8,Male,22,0
67,75692,684,16442,1.0,Female,6,0
25,44951,648,32592,0.24,Female,29,0
67,36863,690,10669,0.79,Male,14,0
43,46342,755,35710,0.23,Male,13,0
50,90705,681,23241,0.96,Male,24,0
45,44944,787,10663,0.47,Male,15,0
48,65482,724,15441,0.98,Female,16,1
54,72650,719,23508,0.16,Female,15,0
65,45903,652,9661,0.81,Female,17,1
68,45923,673,17213,0.53,Female,13,0
67,62702,706,10903,0.36,Male,5,0
45,63379,678,25083,0.77,Female,19,1
30,80214,743,11030,0.67,Male,20,0
34,48461,690,7935,0.91,Female,14,1
62,54341,650,31713,0.32,Male,4,0
66,102575,697,17559,0.95,Female,25,1
50,33110,663,16855,0.68,Female,16,0
61,30034,716,23770,0.51,Female,0,0
45,39254,656,19778,0.15,Male,12,0
34,76524,774,13418,0.79,Female,6,1
55,53425,608,15114,0.87,Female,18,0
68,53420,666,25747,0.83,Female,20,0
54,45521,692,12286,0.76,Male,23,0
30,73776,658,19711,0.97,Male,4,0
55,39486,570,33342,0.86,Female,25,0
31,51277,780,17620,0.94,Male,8,0
31,46115,721,29859,0.76,Female,3,0
41,19915,622,11921,0.84,Male,6,0
41,52826,629,21475,0.36,Male,12,0
42,59112,611,29968,0.7,Male,7,0
65,48367,677,15435,0.28,Female,22,0
27,55975,758,35337,0.16,Female,28,0
37,56360,670,19569,0.62,Female,3,1
22,58004,662,10699,0.8,Female,7,0
32,44189,733,28031,0.17,Female,25,0
62,43327,701,32681,0.26,Male,26,0
38,60704,682,10023,0.18,Male,15,0
31,37858,721,23531,0.67,Male,25,0
36,56788,596,14617,0.17,Female,12,0
69,84532,708,11828,0.18,Female,9,0
38,59417,749,12944,0.34,Female,13,0
55,32601,623,21681,0.34,Female,19,0
46,62697,666,30347,0.6,Male,9,0
36,72277,587,19512,0.13,Female,12,0
26,48070,663,23360,0.65,Male,27,0
64,55515,653,15568,0.47,Female,7,0
63,46834,770,18989,0.26,Female,23,0
67,53067,662,13054,0.69,Male,19,0
67,50016,700,5515,0.4,Female,4,0
68,66535,752,15905,0.84,Male,20,1
62,84873,576,29034,0.99,Male,20,1
32,60858,691,42,0.8,Male,18,1
33,36873,630,28810,0.77,Male,12,0
24,97941,631,22629,0.42,Male,1,0
59,68743,642,18891,0.58,Male,15,1
22,71797,660,15797,0.15,Female,13,0
46,59044,633,23831,0.75,Female,16,0
47,63490,664,31188,0.71,Female,26,0
47,54872,733,22063,0.34,Female,2,0
35,73555,709,18316,0.58,Female,15,0
28,52838,820,41591,0.71,Male,8,0
27,67340,694,20689,0.43,Female,6,0
67,74541,715,6893,0.75,Female,1,0
66,78689,747,22622,0.82,Female,10,0
60,75479,625,15292,0.3,Female,23,1
32,44646,746,17175,0.37,Female,10,0
33,83591,635,30227,0.46,Male,28,0
63,69963,706,27022,0.31,Female,13,0
37,64583,730,5903,0.8,Male,15,0
37,66313,587,6165,0.61,Male,7,0
56,57624,664,21128,0.44,Female,22,0
41,53000,679,27780,0.11,Female,27,0
28,54472,626,2031,0.39,Female,26,0
25,79321,699,27836,0.85,Female,21,0
46,61215,767,39728,0.77,Female,14,0
36,64225,633,29490,0.16,Male,15,0
56,60902,741,13655,0.82,Male,1,0
48,49981,707,25136,0.26,Male,3,0
49,27797,614,21863,0.99,Female,0,0
67,71530,661,34254,0.88,Female,6,0
32,69941,695,29082,0.92,Female,10,1
57,59828,761,12808,0.79,Female,17,0
50,43646,722,24697,0.74,Female,21,0
43,87312,648,13437,0.32,Female,24,0
36,54882,702,28305,0.63,Female,4,0
34,63723,542,17969,0.73,Male,4,0
30,49452,727,19684,0.36,Male,19,0
27,39754,644,21355,0.46,Female,16,0
65,68844,629,15590,0.95,Male,3,0
57,37487,666,20851,0.47,Male,8,1
49,63435,620,23671,0.38,Male,13,0
23,63479,672,17750,0.2,Female,8,0
35,43203,735,21754,0.41,Female,22,0
56,40553,583,14047,0.65,Male,12,0
67,48443,678,10155,0.23,Male,15,0
66,50586,674,19727,0.64,Male,19,0
39,37053,708,28139,0.77,Male,12,1
33,43122,673,27878,0.79,Male,8,1
62,61138,730,27376,0.99,Male,20,0
41,89844,750,28079,0.49,Female,11,0
57,75114,734,21473,0.13,Male,11,0
47,62407,646,15613,0.87,Male,9,1
49,76925,779,17912,0.18,Female,28,0
40,77331,625,19031,0.88,Female,1,0
45,55425,718,14736,0.98,Male,24,0
26,63868,740,24743,0.92,Male,21,0
56,74668,787,15103,0.97,Male,4,1
22,76717,733,5202,0.12,Male,10,1
42,76861,645,28468,0.11,Male,25,0
52,44594,728,24082,0.29,Male,27,0
36,77625,676,6197,0.82,Male,23,0
38,87871,738,14816,0.18,Female,1,0
25,82401,692,19229,0.77,Male,20,0
56,43717,754,19975,0.11,Female,9,0
50,39945,684,36838,0.76,Male,7,0
65,66978,730,12326,0.33,Male,19,0
39,82122,652,11831,0.5,Male,9,0
43,63392,742,30171,0.98,Female,25,0
54,56475,575,18533,0.6,Female,10,0
33,58647,718,29386,0.17,Female,8,0
63,75307,701,17872,0.89,Female,6,0
49,55175,690,29748,0.39,Male,11,0
56,67214,574,17779,0.63,Male,6,0
42,58044,658,19000,0.74,Female,15,0
67,46674,743,11702,0.8,Male,24,0
56,45499,641,33823,0.49,Male,18,0
29,67879,609,13969,0.8,Female,15,0
59,19418,629,9783,0.21,Female,14,0
39,67188,742,32961,0.57,Male,29,1
58,57440,706,25270,0.12,Male,13,0
26,74191,754,32675,0.47,Female,12,0
67,69021,718,14294,0.43,Male,28,0
35,60669,639,24841,0.98,Male,2,0
40,43989,774,31200,0.46,Female,12,0
29,44801,652,10859,0.92,Male,28,0
52,50325,641,22612,0.49,Female,25,1
24,73028,695,16374,0.58,Male,6,0
38,86530,704,16854,0.42,Male,1,0
25,64948,725,13431,0.68,Male,9,0
40,51161,666,23409,0.77,Male,29,0
43,52724,753,18099,0.81,Male,14,0
31,53414,650,12596,0.72,Male,2,0
57,75601,628,31359,0.4,Male,5,0
42,53121,585,20411,0.4,Male,28,0
24,59344,671,7462,0.41,Male,24,0
49,80171,724,14519,0.13,Male,13,0
64,51487,718,8157,0.95,Male,3,0
54,68355,698,14989,0.28,Female,14,0
33,73506,658,22816,0.24,Female,4,0
62,60951,744,24953,0.6,Male,5,1
29,89311,686,26761,0.14,Female,18,0
62,84981,702,15010,0.85,Male,17,1
51,63946,623,17151,0.89,Male,19,1
27,47942,589,23518,0.46,Male,5,1
24,48651,725,26901,0.97,Male,3,1
39,63189,808,18878,0.39,Female,11,0
62,43649,704,25136,0.33,Male,23,0
50,64034,725,15518,0.99,Female,24,1
51,85321,724,2807,0.33,Male,29,0
55,60937,686,27249,0.5,Male,23,0
41,59715,604,24507,0.65,Male,13,0
51,72797,719,19221,0.39,Male,6,0
39,67872,758,21399,0.45,Male,1,0
51,42775,709,29252,0.75,Female,25,1
52,53171,672,19932,0.75,Female,1,0
22,88409,704,-3141,0.82,Female,25,0
30,64881,680,3757,0.63,Female,20,1
22,44903,749,30709,0.31,Female,19,0
22,57122,695,24746,0.4,Female,3,0
44,33261,720,29087,0.91,Male,19,1
37,32137,741,31891,0.76,Female,22,1
52,74734,721,31427,0.18,Male,2,0
36,59932,688,8725,0.78,Female,1,0
36,67783,609,18385,0.4,Female,20,1
66,77368,707,12919,0.12,Male,28,0
59,65092,731,21306,0.54,Female,5,0
51,70996,604,9161,0.9,Male,13,0
63,63859,705,20343,0.5,Male,7,0
44,79295,685,6219,0.99,Male,10,0
21,86601,571,17223,0.26,Female,18,0
31,62993,701,31667,0.42,Female,29,0
41,62364,754,14542,0.11,Male,29,0
24,64802,686,14458,0.15,Male,14,0
27,58417,581,21007,0.42,Female,19,0
46,53995,702,21456,0.58,Male,19,1
67,75725,739,22510,0.31,Male,19,0
32,54016,642,13639,0.25,Female,22,0
51,53150,672,15188,0.48,Female,19,0
37,73475,666,20546,0.25,Female,13,0
53,74626,689,27868,0.67,Male,22,0
31,95002,664,14157,0.96,Female,3,0
48,78294,750,18423,0.83,Male,29,0
52,72405,749,4516,0.29,Female,9,0
21,74570,653,16509,0.96,Male,7,0
67,57781,750,21612,0.78,Female,4,0
48,68433,601,26963,0.24,Male,17,1
62,69144,642,13710,0.62,Female,28,0
27,51868,714,21373,0.97,Male,24,1
22,59265,687,22173,0.19,Male,24,0
62,74285,690,5663,0.34,Female,16,0
44,59722,702,9943,0.44,Female,4,0
24,69173,659,24019,0.2,Male,2,0
64,73451,746,20484,0.37,Female,9,0
39,72752,718,20759,0.72,Male,26,0
46,85959,678,12563,0.53,Male,20,0
31,51280,730,8415,0.48,Male,3,0
60,84637,706,23830,0.49,Male,18,0
63,67114,671,21338,0.78,Female,22,1
31,72510,669,4475,0.99,Male,4,0
65,70454,626,19209,0.63,Female,0,0
23,69695,653,34247,0.78,Male,3,0
32,50439,674,24797,0.44,Male,0,0
23,71959,687,12836,0.87,Male,14,0
62,38417,638,21334,0.48,Female,2,0
47,91428,685,18353,0.94,Female,26,0
69,65727,656,33170,0.77,Male,9,1
22,77399,648,10995,0.74,Male,25,0
69,70227,709,30396,0.36,Male,4,0
36,60548,692,10450,0.82,Male,21,0
22,51888,677,22670,0.19,Male,10,0
50,49044,709,25160,0.58,Female,16,0
40,71690,619,29230,0.76,Male,25,0
58,70904,623,26146,0.9,Female,8,0
48,68376,663,7805,0.61,Female,12,0
45,58233,674,20009,0.33,Male,13,0
52,66198,718,24089,0.86,Female,8,1
30,53657,648,28690,0.79,Male,16,0
62,49787,649,10955,0.24,Male,6,0
60,55840,734,12487,0.89,Female,15,0
53,56500,625,8291,0.96,Female,19,0
33,81963,730,19997,0.58,Male,12,0
61,39524,680,22163,0.13,Male,13,0
62,59504,641,22836,0.92,Male,17,0
67,69485,625,17873,0.21,Female,27,0
57,89783,670,19095,0.67,Female,10,0
36,50888,712,19157,0.46,Male,26,1
65,43261,679,18139,0.99,Female,1,0
42,70844,725,5318,0.93,Female,21,1
40,62472,724,12347,0.81,Male,5,0
63,56688,720,24301,0.28,Male,4,0
47,66564,722,16443,0.73,Male,2,0
61,72927,653,15993,0.61,Male,26,0
36,71055,719,30130,0.22,Male,6,0
54,64525,786,28602,0.82,Female,2,0
52,79752,728,14156,0.18,Male,12,0
46,62960,660,31928,0.53,Female,26,1
45,60646,651,18434,0.48,Male,22,0
22,70708,685,26399,0.83,Male,1,0
32,41092,718,19723,0.48,Male,23,0
60,69236,688,14881,0.72,Male,1,0
29,55451,624,26414,0.53,Male,17,0
32,40050,717,12782,0.62,Female,3,0
46,66377,726,18741,0.32,Male,25,0
29,53125,636,19977,0.28,Female,16,0
30,35782,728,16916,0.74,Male,10,0
52,46932,686,9122,0.21,Female,6,0
54,85344,704,24052,0.26,Male,1,1
68,51649,705,27365,0.95,Female,14,0
40,64844,694,21313,0.33,Male,13,1
59,43738,660,13914,0.39,Male,13,0
22,91513,704,37341,0.67,Male,5,0
21,61040,682,18151,0.5,Female,29,0
56,49739,696,18014,0.6,Male,4,0
44,73276,666,-3401,0.23,Male,13,0
47,90752,699,10072,0.71,Male,20,0
22,53876,679,29284,0.24,Male,28,0
51,49439,629,46343,0.77,Female,3,0
34,94427,706,30286,0.57,Male,13,0
22,58159,734,11664,0.83,Male,4,0
49,56450,700,23808,0.26,Male,11,0
35,27834,671,16888,0.44,Female,26,0
32,59495,700,17133,0.86,Male,24,0
57,39660,647,9585,0.82,Female,12,0
48,51598,720,24155,0.97,Female,28,1
40,29785,724,9851,0.3,Female,11,0
59,78527,678,1594,0.59,Male,27,0
44,38000,686,16725,0.12,Female,16,1
41,30888,629,-474,0.97,Male,17,0
30,46376,709,13535,0.26,Male,11,0
66,78710,669,24796,0.91,Female,22,1
34,53325,553,29054,0.71,Female,8,0
57,55331,686,25100,0.94,Female,18,0
38,67176,675,18153,0.32,Male,21,0
44,57725,630,15647,0.41,Male,28,0
34,78569,729,12587,0.25,Female,20,0
54,56405,659,31891,0.48,Female,24,0
32,56651,644,9930,0.95,Female,14,0
42,93962,736,20993,0.61,Male,8,0
26,60827,701,24748,0.47,Female,12,0
56,63458,632,4117,0.39,Female,14,0
65,56843,680,677,0.63,Male,11,0
56,23576,641,24730,0.75,Female,9,0
42,73093,618,8359,0.47,Male,2,0
34,84907,614,22476,0.31,Female,25,0
36,78835,715,12995,0.63,Male,9,0
56,51628,641,22140,0.43,Male,17,0
45,57401,631,23225,0.99,Male,28,0
52,65237,669,28039,0.5,Female,9,0
53,64709,809,23544,0.49,Female,3,0
65,70214,704,21796,0.86,Female,27,0
56,63045,722,33916,0.33,Male,27,0
40,54580,633,12183,0.16,Male,24,0
38,62054,702,20418,0.87,Female,2,0
58,74981,680,27283,0.63,Male,19,0
23,103744,645,-1278,0.33,Female,17,0
43,52515,670,32199,0.41,Male,16,0
52,63393,648,18670,0.48,Male,4,1
65,54550,687,23431,0.71,Female,19,0
36,64613,670,16054,0.52,Male,9,0
25,74634,648,23521,0.46,Male,1,0
24,56878,668,22123,0.8,Male,21,1
41,29309,724,11006,0.16,Female,20,0
60,75428,623,16481,0.69,Male,0,0
34,61956,653,24022,0.5,Female,15,0
59,54869,697,31765,0.4,Female,9,0
51,51520,650,16992,0.93,Male,2,0
34,64668,743,9670,0.8,Female,3,0
26,49561,737,22825,0.3,Female,0,1
32,51314,740,17592,0.69,Female,27,0
36,41270,712,26420,0.84,Male,11,0
37,49764,728,14033,0.99,Female,12,1
65,69462,681,9113,0.73,Male,26,0
43,39282,651,32554,0.72,Female,7,0
34,77281,654,16212,0.65,Male,18,0
27,42315,602,12754,0.14,Male,4,0
66,62249,662,14528,0.63,Female,11,0
52,67274,665,31282,0.82,Female,18,0
35,72369,671,38346,0.46,Female,3,1
64,72373,806,13682,0.63,Female,14,0
37,58739,643,18441,0.93,Female,24,0
61,57426,669,22574,0.25,Male,12,0
67,68948,787,5095,0.35,Female,12,0
64,64170,645,15913,0.2,Male,2,1
54,54812,628,35120,0.55,Female,7,0
25,65564,670,17397,0.86,Female,21,0
65,57493,645,30110,0.49,Male,5,0
47,50991,734,19457,0.16,Male,16,0
43,54324,687,2976,0.34,Male,27,0
60,67296,625,27936,0.9,Male,10,0
34,46078,695,17213,0.6,Female,6,0
35,76595,689,31454,0.92,Female,14,0
63,51640,611,21616,0.85,Male,3,0
53,26101,702,20050,0.47,Male,7,0
51,68288,704,23768,0.67,Male,24,0
55,19478,612,23039,0.7,Male,1,0
37,44821,619,6126,0.77,Male,23,1
48,96336,662,28486,0.4,Female,10,0
39,75899,648,19736,0.36,Male,7,0
66,74660,709,20217,0.72,Male,21,0
43,43217,658,23345,0.84,Male,29,0
52,57200,671,27232,0.47,Female,18,0
60,78621,627,28440,0.39,Male,4,0
33,69594,727,25326,0.84,Female,17,0
40,77037,642,6031,0.72,Male,29,0
55,86723,628,19432,0.41,Male,29,0
25,69901,682,12511,0.58,Male,5,0
29,41539,733,21433,0.96,Male,29,0
49,68975,702,18410,0.77,Female,18,0
26,56467,651,36288,0.3,Male,19,0
45,40637,659,9094,0.37,Female,24,0
51,73418,612,20080,0.34,Female,25,0
42,78031,776,20905,0.86,Male,4,0
22,58591,757,16268,0.68,Male,12,1
65,64807,694,19815,0.95,Female,22,0
25,28909,679,37132,0.18,Male,11,0
47,76856,623,22899,0.15,Male,8,0
45,71898,672,32093,0.71,Female,28,0
28,63753,724,16240,0.34,Male,4,0
21,41213,716,26178,0.71,Female,16,0
40,35334,657,13513,0.75,Female,17,0
64,90398,720,13023,0.37,Male,2,0
43,45006,737,5748,0.96,Female,18,1
52,62012,681,11471,0.8,Male,14,0
31,45469,729,20447,0.43,Female,16,1
59,25666,762,32368,0.47,Female,8,1
67,66720,775,19068,0.74,Male,29,1
44,69057,649,21857,0.37,Male,24,0
31,34968,702,29165,0.37,Female,27,0
49,76624,715,17410,0.66,Female,3,0
46,52100,679,12191,0.22,Male,8,0
36,43761,742,13102,0.99,Female,3,0
55,42777,682,28970,0.36,Female,23,0
40,73068,672,21156,0.44,Male,2,0
66,31143,614,21156,0.3,Male,8,0
23,41367,595,12869,0.68,Female,10,0
21,66473,662,30746,0.15,Male,10,0
67,64480,534,34778,0.94,Female,19,0
21,44670,742,21385,0.37,Female,28,0
37,79295,724,27345,0.93,Female,7,0
22,43304,714,14841,0.33,Male,28,0
49,56871,735,30195,0.56,Male,1,0
40,54886,666,24604,0.73,Male,15,0
26,54944,691,10157,0.65,Female,22,0
28,57070,661,23616,0.56,Female,1,0
49,56622,735,23576,0.81,Female,20,1
68,56437,552,21453,0.52,Male,24,1
53,57271,735,24067,0.4,Female,20,0
23,76280,588,19625,0.75,Female,29,0
55,56513,669,18533,0.94,Female,19,0
25,70379,627,21997,0.64,Female,23,0
47,62230,673,17202,0.35,Female,4,0
64,65493,652,14817,0.79,Female,8,0
32,71668,660,28883,0.79,Male,24,0
40,42895,707,15412,0.34,Male,1,0
65,69410,691,18713,0.45,Male,25,1
40,56817,729,16162,0.23,Female,8,0
29,45584,700,13037,0.17,Male,10,0
59,71636,600,32334,0.83,Female,7,1
24,53619,797,8472,0.44,Female,29,0
39,65662,580,23178,0.35,Male,25,1
58,19313,695,18953,0.33,Female,6,0
47,70891,716,23829,0.17,Female,5,0
65,98851,694,18636,0.99,Female,19,0
63,59885,669,23939,0.43,Male,26,0
33,56046,754,22264,0.25,Female,14,0
33,53080,736,24709,0.88,Female,14,0
42,68333,678,33948,0.75,Male,6,0
48,55438,657,5065,0.7,Female,27,0
67,69713,639,20650,0.37,Male,27,0
65,85836,643,12049,0.47,Female,21,1
42,72615,677,14203,0.86,Male,7,0
63,57380,597,12383,0.68,Male,16,1
39,43267,679,17662,0.41,Male,18,0
28,53876,720,28977,0.2,Female,23,0
28,57589,651,16976,0.91,Female,1,1
62,40221,678,22767,0.96,Female,8,0
46,76304,695,27174,0.75,Female,28,0
68,68536,704,13186,0.72,Male,1,0
46,44271,669,13618,0.58,Male,12,0
43,33311,768,20002,0.97,Male,24,0
63,70767,680,5585,0.72,Female,11,0
33,35349,613,36073,0.17,Female,22,0
